transcript_id,gene_id,gene_name,cpg_density,loeuf,oe_lof_point_estimate,promoter_phastcons,exonic_phastcons,region_grch38,region_grch38_length,region_grch38_clipped
ENST00000306999,ENSG00000106524,ANKMY2,0.6448925850787978,0.89,0.53739,0.217325,0.7151184129639704,chr7:16643819-16647817,3999,chr7:16645319-16646317
ENST00000394222,ENSG00000169379,ARL13B,0.6448896492546461,0.981,0.63707,0.0987749999999999,0.8198002911970421,chr3:93978150-93982148,3999,chr3:93979650-93980648
ENST00000324198,ENSG00000100077,ADRBK2,0.6448433598537378,0.371,0.21256,0.08885,0.9038671368653692,chr22:25562850-25566848,3999,chr22:25564350-25565348
ENST00000316836,ENSG00000176903,PNMA1,0.6448091449774176,0.834,0.36426,0.4744750000000002,0.9251497005988024,chr14:73712427-73716425,3999,chr14:73713927-73714925
ENST00000316433,ENSG00000171817,ZNF540,0.6447553829275015,0.954,0.20169,0.094125,0.4210453940950967,chr19:37592887-37596885,3999,chr19:37594387-37595385
ENST00000245934,ENSG00000125755,SYMPK,0.6447494414299394,0.177,0.084004,0.1444499999999999,0.8689162278264063,chr19:45861292-45865290,3999,chr19:45862792-45863790
ENST00000543378,ENSG00000185158,LRRC37B,0.6447238637179894,0.451,0.2661,0.231325,0.7074343660684129,chr17:32005989-32009987,3999,chr17:32007489-32008487
ENST00000511689,ENSG00000113648,H2AFY,0.6447059462247378,0.473,0.15024,0.1469249999999999,0.8712024182570377,chr5:135397624-135401622,3999,chr5:135399124-135400122
ENST00000379158,ENSG00000164978,NUDT2,0.6446516611129774,1.452,0.64657,0.081925,0.7854508051358445,chr9:34327507-34331505,3999,chr9:34329007-34330005
ENST00000296127,ENSG00000163812,ZDHHC3,0.6445208534146657,0.652,0.33015,0.098925,0.6599173413618145,chr3:44974184-44978182,3999,chr3:44975684-44976682
ENST00000286307,ENSG00000155858,LSM11,0.6445129317049136,0.546,0.17343,0.18415,0.843667797170354,chr5:157741696-157745694,3999,chr5:157743196-157744194
ENST00000356692,ENSG00000163605,PPP4R2,0.6445027121154501,0.162,0.0,0.2102000000000002,0.9368782507132604,chr3:72994786-72998784,3999,chr3:72996286-72997284
ENST00000399794,ENSG00000213516,RBMXL1,0.644480774064375,0.968,0.42308,0.0153499999999999,0.971355498721228,chr1:88990962-88994960,3999,chr1:88992462-88993460
ENST00000262265,ENSG00000104872,PIH1D1,0.6444738962085185,0.976,0.55912,0.0749,0.7432424628083485,chr19:49449812-49453810,3999,chr19:49451312-49452310
ENST00000392676,ENSG00000154265,ABCA5,0.6444188722669736,0.812,0.64334,0.028975,0.893130691438799,chr17:69325103-69329101,3999,chr17:69326603-69327601
ENST00000399132,ENSG00000188517,COL25A1,0.644383958866824,0.848,0.6371,0.17325,0.9161960420009316,chr4:109300645-109304643,3999,chr4:109302145-109303143
ENST00000226382,ENSG00000109132,PHOX2B,0.6443553159313564,0.331,0.0,0.6401,0.8201338412704431,chr4:41746972-41750970,3999,chr4:41748472-41749470
ENST00000415273,ENSG00000136485,DCAF7,0.6443273021613154,0.342,0.0,0.1795,0.6770155088131722,chr17:63548501-63552499,3999,chr17:63550001-63550999
ENST00000367411,ENSG00000186625,KATNA1,0.6443169233866908,0.692,0.43547,0.0470249999999999,0.8484187382397709,chr6:149646716-149650714,3999,chr6:149648216-149649214
ENST00000261636,ENSG00000120805,ARL1,0.6443160585038981,0.636,0.24607,0.0762749999999999,0.8953774293935924,chr12:101405822-101409820,3999,chr12:101407322-101408320
ENST00000261716,ENSG00000160551,TAOK1,0.6442951087562945,0.217,0.12028,0.3609750000000001,0.9818833931313246,chr17:29388601-29392599,3999,chr17:29390101-29391099
ENST00000420607,ENSG00000117054,ACADM,0.644271138666335,1.156,0.80293,0.0488749999999999,0.9018779342723006,chr1:75722781-75726779,3999,chr1:75724281-75725279
ENST00000222329,ENSG00000105722,ERF,0.6442376521116678,0.26,0.054782,0.5253,0.9441933113024916,chr19:42253159-42257157,3999,chr19:42254659-42255657
ENST00000286091,ENSG00000155660,PDIA4,0.6442211826060281,0.507,0.27017,0.0685749999999999,0.8259072331805709,chr7:149026643-149030641,3999,chr7:149028143-149029141
ENST00000252603,ENSG00000130313,PGLS,0.6441742491343908,1.236,0.62699,0.1133999999999999,0.84348312169113,chr19:17509630-17513628,3999,chr19:17511130-17512128
ENST00000592062,ENSG00000104907,TRMT1,0.644122383252818,0.942,0.67004,0.2405250000000001,0.6925846026583791,chr19:13115569-13119567,3999,chr19:13117069-13118067
ENST00000254940,ENSG00000132603,NIP7,0.6441211841404706,0.753,0.23931,0.2225750000000001,0.9308464218566204,chr16:69337431-69341429,3999,chr16:69338931-69339929
ENST00000309602,ENSG00000173621,LRFN4,0.6440505569265658,0.412,0.086832,0.3282749999999999,0.7064091009022996,chr11:66855503-66859501,3999,chr11:66857003-66858001
ENST00000261721,ENSG00000064726,BTBD1,0.6440033783783784,0.831,0.49008,0.1067249999999999,0.9303683018241172,chr15:83065356-83069354,3999,chr15:83066856-83067854
ENST00000334370,ENSG00000105429,MEGF8,0.6439999788852466,0.357,0.26717,0.3616749999999997,0.7823079127825977,chr19:42323610-42327608,3999,chr19:42325110-42326108
ENST00000373930,ENSG00000106780,MEGF9,0.6439461527786039,0.28,0.059119,0.3461999999999993,0.6124564041528817,chr9:120712472-120716470,3999,chr9:120713972-120714970
ENST00000306917,ENSG00000169018,FEM1B,0.6439102098849522,0.511,0.22325,0.1802249999999999,0.9760842365772248,chr15:68275804-68279802,3999,chr15:68277304-68278302
ENST00000250863,ENSG00000092345,DAZL,0.6437633802330078,0.244,0.051475,0.0345499999999999,0.9002812736495459,chr3:16602792-16606790,3999,chr3:16604292-16605290
ENST00000394947,ENSG00000169375,SIN3A,0.6437518813350699,0.071,0.014986,0.3289499999999997,0.9431468861038624,chr15:75449706-75453704,3999,chr15:75451206-75452204
ENST00000265849,ENSG00000122512,PMS2,0.6437375401581583,1.315,1.0131,0.0603499999999999,0.8260646554357647,chr7:6007127-6011125,3999,chr7:6008627-6009625
ENST00000219240,ENSG00000102967,DHODH,0.6437049186110082,0.718,0.36379,,0.7272614976553538,chr16:72006745-72010743,3999,chr16:72008245-72009243
ENST00000396203,ENSG00000188846,RPL14,0.6436761057595601,0.4,0.084398,0.079025,0.8999692870220254,chr3:40455341-40459339,3999,chr3:40456841-40457839
ENST00000554659,ENSG00000100568,VTI1B,0.6436250179710388,0.8,0.34945,0.078425,0.9220483616394688,chr14:67672833-67676831,3999,chr14:67674333-67675331
ENST00000409817,ENSG00000121966,CXCR4,0.6435485190944193,1.137,0.49758,0.4117749999999999,0.9913793103448276,chr2:136114245-136118243,3999,chr2:136115745-136116743
ENST00000296802,ENSG00000164346,NSA2,0.6434643746183834,0.744,0.37705,0.0482,0.9625671626868452,chr5:74764993-74768991,3999,chr5:74766493-74767491
ENST00000281456,ENSG00000151729,SLC25A4,0.6434454358270418,0.616,0.19569,0.24785,0.4792579167119812,chr4:185141242-185145240,3999,chr4:185142742-185143740
ENST00000219069,ENSG00000006194,ZNF263,0.6434330654584794,0.973,0.66321,0.0914,0.8860570166000739,chr16:3280944-3284942,3999,chr16:3282444-3283442
ENST00000254286,ENSG00000131966,ACTR10,0.6434002729576915,0.674,0.38597,0.0543749999999999,0.8833269360821037,chr14:58198139-58202137,3999,chr14:58199639-58200637
ENST00000361840,ENSG00000123178,SPRYD7,0.6433595063677969,1.233,0.65723,0.08195,0.6490712372864871,chr13:49934342-49938340,3999,chr13:49935842-49936840
ENST00000252136,ENSG00000099899,TRMT2A,0.6432884030910553,0.872,0.57398,0.2819750000000002,0.7694863888257452,chr22:20115297-20119295,3999,chr22:20116797-20117795
ENST00000328252,ENSG00000182752,PAPPA,0.6432833180553545,0.352,0.23498,0.5359749999999999,0.8997291661026425,chr9:116151805-116155803,3999,chr9:116153305-116154303
ENST00000264444,ENSG00000059728,MXD1,0.6432762135057004,0.747,0.28903,0.2880499999999999,0.6630448294423439,chr2:69913072-69917070,3999,chr2:69914572-69915570
ENST00000238112,ENSG00000119203,CPSF3,0.6432566390856276,0.701,0.46704,0.0552999999999999,0.9122274132991494,chr2:9421569-9425567,3999,chr2:9423069-9424067
ENST00000336617,ENSG00000136104,RNASEH2B,0.643250390469804,1.293,0.83987,0.0672499999999999,0.8569300649713185,chr13:50907679-50911677,3999,chr13:50909179-50910177
ENST00000328843,ENSG00000105877,DNAH11,0.643111240521072,0.671,0.57984,0.0894999999999999,0.7478215449819449,chr7:21541216-21545214,3999,chr7:21542716-21543714
ENST00000381269,ENSG00000100678,SLC8A3,0.6430722696896449,0.589,0.35558,0.3161249999999998,0.9153623092100468,chr14:70187072-70191070,3999,chr14:70188572-70189570
ENST00000302182,ENSG00000170315,UBB,0.6429547342007269,1.613,0.67002,0.2363749999999999,0.8283333333333335,chr17:16378800-16382798,3999,chr17:16380300-16381298
ENST00000061240,ENSG00000038295,TLL1,0.6428985996120782,0.361,0.23118,0.3254249999999999,0.8585246426455522,chr4:165871259-165875257,3999,chr4:165872759-165873757
ENST00000381271,ENSG00000087448,KLHL42,0.6428666495347168,0.724,0.36689,0.20905,0.7866960235435031,chr12:27778021-27782019,3999,chr12:27779521-27780519
ENST00000276569,ENSG00000104442,ARMC1,0.6427411017574952,0.513,0.16281,0.0550499999999999,0.914971603929048,chr8:65632209-65636207,3999,chr8:65633709-65634707
ENST00000304926,ENSG00000140987,ZSCAN32,0.6427128603782825,1.551,1.0256,0.0970999999999999,0.556073335894194,chr16:3399027-3403025,3999,chr16:3400527-3401525
ENST00000361168,ENSG00000176444,CLK2,0.6427036883248181,0.169,0.05371,0.118375,0.92077249748635,chr1:155271289-155275287,3999,chr1:155272789-155273787
ENST00000223029,ENSG00000106305,AIMP2,0.6425865117453903,0.997,0.47409,0.0599249999999999,0.8091802091184163,chr7:6007246-6011244,3999,chr7:6008746-6009744
ENST00000228347,ENSG00000013503,POLR3B,0.6425592215854001,0.814,0.63329,,0.9249258357130252,chr12:106355659-106359657,3999,chr12:106357159-106358157
ENST00000599612,ENSG00000254858,MPV17L2,0.642495126705653,1.437,0.82682,0.198325,0.6643571711261841,chr19:18191183-18195181,3999,chr19:18192683-18193681
ENST00000355568,ENSG00000197168,NEK5,0.6423842064531793,1.132,0.85719,0.0661499999999999,0.6422015378860914,chr13:52127080-52131078,3999,chr13:52128580-52129578
ENST00000260653,ENSG00000138083,SIX3,0.6422983475824521,0.318,0.0,0.5308999999999992,0.8511007942502012,chr2:44939764-44943762,3999,chr2:44941264-44942262
ENST00000601879,ENSG00000064607,SUGP2,0.6422587651256593,0.192,0.074187,0.0677999999999999,0.5599822715786318,chr19:19032025-19036023,3999,chr19:19033525-19034523
ENST00000373232,ENSG00000180817,PPA1,0.6421924371005996,1.015,0.59836,0.0932999999999999,0.902221621919386,chr10:70231429-70235427,3999,chr10:70232929-70233927
ENST00000426398,ENSG00000117569,PTBP2,0.64215073087743,0.171,0.036043,0.1922750000000003,0.975375939849624,chr1:96719823-96723821,3999,chr1:96721323-96722321
ENST00000335312,ENSG00000186111,PIP5K1C,0.6420252801527825,0.32,0.1524,0.1623499999999999,0.8431815459596026,chr19:3698481-3702479,3999,chr19:3699981-3700979
ENST00000350796,ENSG00000008256,CYTH3,0.6420093863832212,0.364,0.14091,0.1832499999999999,0.8457659136817842,chr7:6270646-6274644,3999,chr7:6272146-6273144
ENST00000216366,ENSG00000100478,AP4S1,0.6419438058440959,1.591,0.9269,0.2743999999999999,0.736459026517443,chr14:31023652-31027650,3999,chr14:31025152-31026150
ENST00000336838,ENSG00000115355,CCDC88A,0.641922686831598,0.131,0.069578,0.3153250000000004,0.8946839010504979,chr2:55417615-55421613,3999,chr2:55419115-55420113
ENST00000216639,ENSG00000100749,VRK1,0.6418432757718472,0.624,0.35739,0.0857749999999999,0.8709103117571393,chr14:96795305-96799303,3999,chr14:96796805-96797803
ENST00000608933,ENSG00000163644,PPM1K,0.6417921124975728,1.036,0.57412,0.045575,0.5858341781977625,chr4:88282738-88286736,3999,chr4:88284238-88285236
ENST00000330947,ENSG00000197147,LRRC8B,0.641790231468307,0.247,0.078573,0.136375,0.8502827696300632,chr1:89522904-89526902,3999,chr1:89524404-89525402
ENST00000287042,ENSG00000156486,KCNS2,0.6417503741454818,0.763,0.33346,0.3100499999999999,0.7698039215686279,chr8:98425023-98429021,3999,chr8:98426523-98427521
ENST00000369244,ENSG00000112234,FBXL4,0.6416486154206428,0.973,0.64895,0.0818499999999999,0.9579232133030892,chr6:98945928-98949926,3999,chr6:98947428-98948426
ENST00000539935,ENSG00000182389,CACNB4,0.6416070729541614,0.479,0.26547,0.2200750000000001,0.8989573464853508,chr2:152097081-152101079,3999,chr2:152098581-152099579
ENST00000216044,ENSG00000100226,GTPBP1,0.6415599177097423,0.324,0.12524,0.2083250000000002,0.9012394001405832,chr22:38703724-38707722,3999,chr22:38705224-38706222
ENST00000369291,ENSG00000121848,RNF115,0.6415103958671436,0.795,0.42332,0.1623749999999999,0.9575956284153004,chr1:145822073-145826076,4004,chr1:145823573-145824576
ENST00000261434,ENSG00000121897,LIAS,0.6414642490591858,0.844,0.5096,0.147725,0.8437303674114179,chr4:39457001-39460999,3999,chr4:39458501-39459499
ENST00000476941,ENSG00000144935,TRPC1,0.6414621723658548,0.482,0.29146,0.21605,0.9655000043838476,chr3:142722075-142726073,3999,chr3:142723575-142724573
ENST00000296468,ENSG00000164073,MFSD8,0.6414187336561573,1.075,0.75252,0.1629000000000001,0.8684320879502286,chr4:127963951-127967949,3999,chr4:127965451-127966449
ENST00000316308,ENSG00000113240,CLK4,0.6414159866845289,0.705,0.43513,0.0390249999999999,0.9496788984713272,chr5:178625116-178629114,3999,chr5:178626616-178627614
ENST00000263847,ENSG00000110048,OSBP,0.6413962367057541,0.263,0.13343,0.1952250000000001,0.8613493297116279,chr11:59614146-59618144,3999,chr11:59615646-59616644
ENST00000319080,ENSG00000175727,MLXIP,0.6413502109704642,0.294,0.13968,0.190375,0.8393757304819048,chr12:122076723-122080721,3999,chr12:122078223-122079221
ENST00000331272,ENSG00000107829,FBXW4,0.6413296123259664,0.769,0.44087,0.2300749999999999,0.8869080908202247,chr10:101693261-101697259,3999,chr10:101694761-101695759
ENST00000378097,ENSG00000069424,KCNAB2,0.641321280188121,0.353,0.15427,0.1528,0.9117753623188404,chr1:5990364-5994362,3999,chr1:5991864-5992862
ENST00000328550,ENSG00000180479,ZNF571,0.6412626668769732,1.323,0.90153,0.09235,0.8591632817910505,chr19:37592773-37596771,3999,chr19:37594273-37595271
ENST00000381527,ENSG00000132964,CDK8,0.6412043490381935,0.423,0.22537,0.2296499999999999,0.9460085798510116,chr13:26252140-26256138,3999,chr13:26253640-26254638
ENST00000380009,ENSG00000164291,ARSK,0.6411268289721328,1.092,0.73662,0.0702249999999999,0.8051602205341589,chr5:95553075-95557073,3999,chr5:95554575-95555573
ENST00000369301,ENSG00000196865,NHLRC2,0.6411233557203447,0.697,0.44607,0.1710499999999999,0.7550399791617145,chr10:113852662-113856660,3999,chr10:113854162-113855160
ENST00000296603,ENSG00000164187,LMBRD2,0.6410898527496744,0.466,0.28154,0.1658749999999999,0.9279662120387592,chr5:36149963-36153961,3999,chr5:36151463-36152461
ENST00000533099,ENSG00000185946,RNPC3,0.6410865874363327,0.706,0.39149,0.064275,0.8617117117117118,chr1:103523700-103527698,3999,chr1:103525200-103526198
ENST00000398136,ENSG00000152558,TMEM123,0.6410672242933951,0.639,0.1346,0.05125,0.6522846525497666,chr11:102451046-102455044,3999,chr11:102452546-102453544
ENST00000398604,ENSG00000253767,PCDHGA8,0.640888698995941,1.348,0.9775,0.2014,0.9060644724753052,chr5:141390815-141394813,3999,chr5:141392315-141393313
ENST00000261475,ENSG00000092020,PPP2R3C,0.6408826859913005,0.988,0.65867,0.1936999999999999,0.979432271553039,chr14:35120315-35124313,3999,chr14:35121815-35122813
ENST00000295569,ENSG00000163377,FAM19A4,0.640865280561263,1.115,0.48766,0.0506999999999999,0.7798816955091863,chr3:68930612-68934610,3999,chr3:68932112-68933110
ENST00000260327,ENSG00000137770,CTDSPL2,0.6408602606557744,0.172,0.03629,0.27945,0.9574535911616876,chr15:44425235-44429233,3999,chr15:44426735-44427733
ENST00000344157,ENSG00000083896,YTHDC1,0.6408333724819886,0.095,0.020027,0.10475,0.914206260315448,chr4:68348091-68352089,3999,chr4:68349591-68350589
ENST00000441788,ENSG00000105325,FZR1,0.6407757816283383,0.165,0.034807,0.048375,0.8926079558065066,chr19:3504274-3508272,3999,chr19:3505774-3506772
ENST00000261517,ENSG00000129003,VPS13C,0.6407685309280872,0.664,0.56557,0.054325,0.8123342151791781,chr15:62058450-62062448,3999,chr15:62059950-62060948
ENST00000407584,ENSG00000016864,GLT8D1,0.6407661334203939,1.069,0.68394,0.141375,0.7185015218104498,chr3:52704034-52708032,3999,chr3:52705534-52706532
ENST00000256383,ENSG00000134001,EIF2S1,0.6407110061565463,0.307,0.064676,0.0728499999999999,0.8467677502386346,chr14:67357998-67361996,3999,chr14:67359498-67360496
ENST00000397133,ENSG00000127774,EMC6,0.6406960234183379,1.27,0.0,0.1827249999999999,0.9917159763313608,chr17:3666823-3670821,3999,chr17:3668323-3669321
ENST00000217446,ENSG00000101464,PIGU,0.6406008394079965,0.853,0.51542,0.1142249999999999,0.970565749235474,chr20:34675087-34679085,3999,chr20:34676587-34677585
ENST00000334163,ENSG00000186141,POLR3C,0.6404709654990135,1.012,0.70893,0.164,0.8583153680327585,chr1:145822224-145826227,4004,chr1:145823724-145824727
ENST00000270625,ENSG00000142534,RPS11,0.6404631149861292,0.37,0.0,0.1782,0.8444843694379606,chr19:49494375-49498373,3999,chr19:49495875-49496873
ENST00000409248,ENSG00000243449,C4orf48,0.6404433575883465,1.36,0.0,0.093425,0.7737484089729386,chr4:2039994-2043992,3999,chr4:2041494-2042492
ENST00000286574,ENSG00000156076,WIF1,0.6404174573055028,1.09,0.72676,0.1578750000000001,0.7613611067991978,chr12:65119568-65123566,3999,chr12:65121068-65122066
ENST00000528080,ENSG00000166471,TMEM41B,0.6403586008164572,0.637,0.24655,0.11,0.959288965929772,chr11:9312782-9316780,3999,chr11:9314282-9315280
ENST00000432901,ENSG00000232838,PET117,0.6403045773124513,1.837,0.84674,0.05875,0.9260162601626016,chr20:18135874-18139872,3999,chr20:18137374-18138372
ENST00000454158,ENSG00000181826,RELL1,0.6401638819537802,0.296,0.0,0.1068749999999999,0.8874243126783156,chr4:37684378-37688376,3999,chr4:37685878-37686876
ENST00000258052,ENSG00000135587,SMPD2,0.6401242555915423,1.604,1.1514,0.1543,0.7734646749900025,chr6:109438764-109442762,3999,chr6:109440264-109441262
ENST00000373233,ENSG00000124177,CHD6,0.6400858060972497,0.073,0.031748,0.3811749999999999,0.8223244968090329,chr20:41616496-41620494,3999,chr20:41617996-41618994
ENST00000268182,ENSG00000140575,IQGAP1,0.64,0.275,0.18549,0.0984749999999999,0.9033582621340638,chr15:90386219-90390217,3999,chr15:90387719-90388717
ENST00000372970,ENSG00000132823,OSER1,0.6399347837163092,0.942,0.47726,0.12715,0.7761092150170646,chr20:44208078-44212076,3999,chr20:44209578-44210576
ENST00000357765,ENSG00000115446,UNC50,0.6397902430025395,1.004,0.55665,0.105125,0.8577278865177775,chr2:98606580-98610578,3999,chr2:98608080-98609078
ENST00000325954,ENSG00000022840,RNF10,0.6396153722325367,0.407,0.2399,0.2280749999999999,0.8770068864530852,chr12:120532352-120536350,3999,chr12:120533852-120534850
ENST00000441769,ENSG00000224854,C9orf53,0.6395438195826254,,,0.0268249999999999,0.9060606060606062,chr9:21965139-21969137,3999,chr9:21966639-21967637
ENST00000396591,ENSG00000145740,SLC30A5,0.6394638217271998,0.431,0.23881,0.09525,0.9296483906500732,chr5:69091647-69095645,3999,chr5:69093147-69094145
ENST00000286688,ENSG00000156172,C8orf37,0.6394632013017018,1.505,0.84255,0.0790750000000001,0.6985846965922292,chr8:95267203-95271201,3999,chr8:95268703-95269701
ENST00000008527,ENSG00000008405,CRY1,0.639430906493221,0.808,0.55596,0.1759500000000001,0.8729084525764118,chr12:107091831-107095829,3999,chr12:107093331-107094329
ENST00000265944,ENSG00000095777,MYO3A,0.639391227507331,1.028,0.84801,0.0911749999999999,0.8360142690568597,chr10:25932268-25936266,3999,chr10:25933768-25934766
