chr,start,end,transcript_id,gene_id,gene_name,cpg_density,loeuf,oe_lof_point_estimate,promoter_phastcons,exonic_phastcons
chr17,46046407,46050406,ENST00000338399,ENSG00000108465,CDK5RAP3,0.4667652059879308,1.059,0.74782,0.06454999999999994,0.7926052041975218
chr17,46176561,46180560,ENST00000393408,ENSG00000108468,CBX1,0.6888966302777897,0.257,0,0.08892500000000005,0.88499247592336
chr17,73661270,73665269,ENST00000317905,ENSG00000108469,RECQL5,0.5465020076358474,1.043,0.78371,0.11145000000000004,0.823908111515064
chr17,16118524,16122523,ENST00000225609,ENSG00000108474,PIGL,0.7647793138333171,1.499,0.94644,0.1137500000000001,0.8997127306825902
chr17,73759793,73763792,ENST00000588479,ENSG00000108479,GALK1,0.42634276885090655,1.106,0.65198,0.12792500000000004,0.858111254593436
chr17,60003378,60007377,ENST00000444766,ENSG00000108506,INTS2,0.5218499326788254,0.278,0.16367,0.16940000000000024,0.8815271554899408
chr17,60140644,60144643,ENST00000397786,ENSG00000108510,MED13,0.6584369513025405,0.03,0,0.37135000000000007,0.9412818371580726
chr17,4850310,4854309,ENST00000225655,ENSG00000108518,PFN1,0.6904901646819043,0.684,0,0.37867500000000015,0.8932187313914474
chr17,4841423,4845422,ENST00000262482,ENSG00000108523,RNF167,0.5347329756776069,0.652,0.3305,0.33665,0.8341061384677303
chr17,4841547,4845546,ENST00000225665,ENSG00000108528,SLC25A11,0.5346202867464893,0.551,0.21306,0.31287499999999996,0.9005700494144128
chr17,17397708,17401707,ENST00000225688,ENSG00000108551,RASD1,0.6984970756854966,1.211,0.47074,0.24889999999999993,0.8129317672474455
chr17,4804370,4808369,ENST00000293780,ENSG00000108556,CHRNE,0.4628120722247572,1.057,0.70467,0.1567,0.7935754451014936
chr17,17582787,17586786,ENST00000353383,ENSG00000108557,RAI1,0.6914809546388494,0.117,0.037307,0.21154999999999993,0.9977913590689517
chr17,5321481,5325480,ENST00000573584,ENSG00000108559,NUP88,0.6393470357027576,0.661,0.45076,0.10940000000000005,0.8996509991419108
chr17,5340476,5344475,ENST00000225698,ENSG00000108561,C1QBP,0.5314537874794715,1.595,0.97604,0.12562499999999993,0.8840752141681603
chr17,28561021,28565020,ENST00000401766,ENSG00000108576,SLC6A4,0.5233035690628229,0.425,0.23572,0.10275000000000012,0.8313850903798532
chr17,28617013,28621012,ENST00000261714,ENSG00000108578,BLMH,0.6377746034658245,0.455,0.23046,0.12287500000000003,0.9465169016244827
chr17,28703923,28707922,ENST00000225719,ENSG00000108582,CPD,0.6736110167995328,0.427,0.28815,0.257425,0.889344892918133
chr17,28802380,28806379,ENST00000225724,ENSG00000108587,GOSR1,0.4687963913095567,0.669,0.31803,0.09400000000000008,0.9657508271177214
chr17,61849136,61853135,ENST00000225726,ENSG00000108588,CCDC47,0.7139377216826711,0.892,0.58732,0.127125,0.9787426583663136
chr17,6552955,6556954,ENST00000225728,ENSG00000108590,MED31,0.5602247380891475,1.268,0.64366,0.13497499999999996,0.9382137358535404
chr17,17989200,17993199,ENST00000225729,ENSG00000108591,DRG2,0.40121837874646865,0.812,0.50145,0.09227500000000005,0.9341217059449768
chr17,61903032,61907031,ENST00000427159,ENSG00000108592,FTSJ3,0.522276889841121,0.407,0.25603,0.15352500000000016,0.7731313025183445
chr17,19879151,19883150,ENST00000225737,ENSG00000108599,AKAP10,0.6107766847746293,0.439,0.25167,0.15499999999999997,0.941109384332358
chr17,61918301,61922300,ENST00000448276,ENSG00000108604,SMARCD2,0.5912647669548692,0.6,0.37056,0.15627500000000014,0.860287149583708
chr17,76162639,76166638,ENST00000225777,ENSG00000108639,SYNGR2,0.4691463776232992,1.539,0.83291,0.07577500000000002,0.9449024987814347
chr17,30226785,30230784,ENST00000261708,ENSG00000108651,UTP6,0.6058466707223344,0.641,0.43681,0.08762500000000001,0.8760729649211831
chr17,62500640,62504639,ENST00000225792,ENSG00000108654,DDX5,0.8367688284765248,0.095,0,0.22169999999999995,0.9352808197493153
chr17,76776377,76780376,ENST00000361101,ENSG00000108669,CYTH1,0.7123141305315644,0.121,0,0.04375,0.8158120160271534
chr17,30769279,30773278,ENST00000261712,ENSG00000108671,PSMD11,0.571590815693717,0.159,0.033416,0.18322500000000008,0.925484270566978
chr17,31618007,31622006,ENST00000225823,ENSG00000108684,ASIC2,0.6496980814797829,0.2,0.04218,0.2383500000000002,0.8257292907483267
chr17,32644055,32648054,ENST00000394620,ENSG00000108700,CCL8,0.132295675081822,1.747,0.68355,0.04374999999999999,0.9625723421262989
chr17,32688251,32692250,ENST00000225842,ENSG00000108702,CCL1,0.13118986029337862,1.8,0.86588,0.05237499999999999,0.6533755527371962
chr17,33903649,33907648,ENST00000225873,ENSG00000108733,PEX12,0.435432460266788,1.836,1.3285,0.1980000000000001,0.5834763500718996
chr17,39621682,39625681,ENST00000225899,ENSG00000108759,KRT32,0.1912517212654914,1.763,1.2695,0.1313,0.7072445788698059
chr17,40262752,40266751,ENST00000251642,ENSG00000108771,DHX58,0.2650052233924295,1.029,0.71448,0.27342500000000003,0.5664006533816386
chr17,40271377,40275376,ENST00000225916,ENSG00000108773,KAT2A,0.4682900722504683,0.388,0.21517,0.2863249999999999,0.9020254866045707
chr17,40305007,40309006,ENST00000547517,ENSG00000108774,RAB5C,0.428320981751534,0.367,0.077422,0.26587500000000014,0.6004279779368681
chr17,40686190,40690189,ENST00000225927,ENSG00000108784,NAGLU,0.5853470684509483,0.897,0.5906,0.19977500000000004,0.8189506947358332
chr17,40717090,40721089,ENST00000246912,ENSG00000108788,MLX,0.48178426309850964,0.677,0.2958,0.23235000000000003,0.8974363910524452
chr17,40832631,40836630,ENST00000264638,ENSG00000108797,CNTNAP1,0.4085867563198237,0.432,0.30687,0.21287499999999998,0.8697174456920287
chr17,40895049,40899048,ENST00000428826,ENSG00000108799,EZH1,0.5167917881390367,0.428,0.26433,0.08730000000000006,0.8853625365190987
chr17,48225878,48229877,ENST00000316878,ENSG00000108819,PPP1R9B,0.6782997742426509,0.173,0.036368,0.5335749999999997,0.7890655846066383
chr17,48448576,48452575,ENST00000225969,ENSG00000108826,MRPL27,0.343902127313497,0.787,0.16599,0.0378,0.918266771990971
chr17,48472915,48476914,ENST00000225972,ENSG00000108829,LRRC59,0.5143636967898453,0.568,0.21977,0.11330000000000008,0.9040084776369686
chr17,6897384,6901383,ENST00000251535,ENSG00000108839,ALOX12,0.5725532295580604,1.069,0.78002,0.08867500000000003,0.6991790320040656
chr17,42199007,42203006,ENST00000225983,ENSG00000108840,HDAC5,0.5234088523043683,0.115,0.036556,0.23000000000000004,0.8648541944008163
chr17,48794905,48798904,ENST00000505658,ENSG00000108848,LUC7L3,0.6910902933525206,0.09,0,0.11035000000000006,0.8316999279208259
chr17,62656187,62660186,ENST00000262435,ENSG00000108854,SMURF2,0.7603089486170054,0.333,0.19637,0.2636000000000001,0.8789728743216915
chr17,41854357,41858356,ENST00000226004,ENSG00000108861,DUSP3,0.5755059586025023,0.9,0.18999,0.1423500000000001,0.8726159142256356
chr17,65038706,65042705,ENST00000226021,ENSG00000108878,CACNG1,0.3176689120842926,1.813,1.1827,0.07987500000000002,0.8193334254974052
chr17,42975031,42979030,ENST00000426333,ENSG00000108883,EFTUD2,0.48705080151621033,0.095,0.019995,0.10002499999999999,0.9271285299112528
chr17,66506568,66510567,ENST00000589228,ENSG00000108946,PRKAR1A,0.6937238227651253,0.115,0,0.14550000000000013,0.9421259904647673
chr17,7606520,7610519,ENST00000226091,ENSG00000108947,EFNB3,0.39268594380664146,0.665,0.25726,0.453199999999999,0.8630776420436704
chr17,53497354,53501353,ENST00000262065,ENSG00000108960,MMD,0.5504900344324367,0.985,0.52467,0.16520000000000018,0.9213055675098843
chr17,8189815,8193814,ENST00000226105,ENSG00000108961,RANGRF,0.4023287332611642,1.446,0.80589,0.24030000000000018,0.7954771724100749
chr17,21027965,21031964,ENST00000395511,ENSG00000109016,DHRS7B,0.5640132677406793,1.525,0.96408,0.06402499999999994,0.7960739455434124
chr17,25619106,25623105,ENST00000262394,ENSG00000109046,WSB1,0.6181862926048972,0.416,0.18169,0.07440000000000005,0.9410621681423408
chr17,9806939,9810938,ENST00000226193,ENSG00000109047,RCVRN,0.4066177031182495,1.877,1.3162,0.09967500000000003,0.8783945218209526
chr17,72742791,72746790,ENST00000262613,ENSG00000109062,SLC9A3R1,0.5958328129553307,1.143,0.63337,0.21425000000000002,0.6594994342509369
chr17,72770471,72774470,ENST00000357814,ENSG00000109065,NAT9,0.4778972520908005,1.224,0.652,0.08090000000000006,0.9326213687398263
chr17,72770622,72774621,ENST00000335464,ENSG00000109066,TMEM104,0.47408977377900097,0.822,0.49649,0.08257500000000007,0.4807038268119535
chr17,26660730,26664729,ENST00000226225,ENSG00000109079,TNFAIP1,0.46047541409322484,0.649,0.28362,0.10182500000000003,0.8191054502800652
chr17,26660476,26664475,ENST00000585089,ENSG00000109083,IFT20,0.4599649412548713,0.876,0.33882,0.10350000000000005,0.9718356440341348
chr17,26644121,26648120,ENST00000226230,ENSG00000109084,TMEM97,0.5420480674237854,1.463,0.7499,0.04437499999999998,0.9265333116725617
chr17,72981727,72985726,ENST00000337231,ENSG00000109089,CDR2L,0.5531832298136646,0.767,0.38878,0.1452000000000001,0.9337081286028472
chr17,26877687,26881686,ENST00000335765,ENSG00000109103,UNC119,0.31158318697123105,1.188,0.60217,0.22180000000000014,0.6647818161843884
chr17,26902283,26906282,ENST00000226253,ENSG00000109107,ALDOC,0.20859407592824364,0.633,0.30096,0.32707499999999984,0.8327999556735336
chr17,26987109,26991108,ENST00000314616,ENSG00000109111,SUPT6H,0.5051005716605536,0.062,0.019651,0.15230000000000024,0.9191264670634756
chr17,27043287,27047286,ENST00000447716,ENSG00000109113,RAB34,0.6469597364458953,1.009,0.63473,0.20489999999999994,0.7809490337301187
chr17,27276790,27280789,ENST00000332830,ENSG00000109118,PHF12,0.5907301252290513,0.133,0.042183,0.5253000000000003,0.9501336967771468
chr4,41748988,41752987,ENST00000226382,ENSG00000109132,PHOX2B,0.6443553159313564,0.331,0,0.6401,0.8201338412704431
chr4,41935137,41939136,ENST00000504986,ENSG00000109133,TMEM33,0.49976996569336074,0.836,0.42351,0.10142499999999997,0.8192207569728567
chr4,46994425,46998424,ENST00000264318,ENSG00000109158,GABRA4,0.5303466443362816,0.358,0.13851,0.18225000000000022,0.9026046746372769
chr4,68618079,68622078,ENST00000226413,ENSG00000109163,GNRHR,0.12394093439845073,0.753,0.32921,0.15982500000000002,0.6213261910084477
chr4,48341339,48345338,ENST00000264313,ENSG00000109171,SLAIN2,0.7586620537895368,0.422,0.18438,0.2275500000000003,0.9396480197490847
chr4,48831101,48835100,ENST00000381473,ENSG00000109180,OCIAD1,0.5138576005233931,1.07,0.66071,0.062149999999999976,0.838562068278711
chr4,48986264,48990263,ENST00000226432,ENSG00000109182,CWH43,0.5711584669318943,1.229,0.92348,0.023324999999999988,0.7067436132466363
chr4,52707229,52711228,ENST00000334635,ENSG00000109184,DCUN1D4,0.7351252010107971,0.598,0.30314,0.27777500000000027,0.9647340134956178
chr4,53523503,53527502,ENST00000441222,ENSG00000109189,USP46,0.672854318433783,0.349,0.11076,0.16620000000000004,0.9449619943659479
chr4,71060213,71064212,ENST00000396094,ENSG00000109205,ODAM,0.15864683581219013,1.466,1.0189,0.12475000000000007,0.651429751945487
chr4,71224478,71228477,ENST00000226460,ENSG00000109208,SMR3A,0.19139061229046717,1.717,0,0.03639999999999998,0.3271206156048676
chr4,54928858,54932857,ENST00000263921,ENSG00000109220,CHIC2,0.6173706821307379,0.59,0.18758,0.18967500000000023,0.9069987588522
chr4,100813648,100817647,ENST00000499666,ENSG00000109270,LAMTOR3,0.503974645399283,0.64,0.13498,0.11949999999999995,0.9695278677751334
chr4,74716906,74720905,ENST00000226524,ENSG00000109272,PF4V1,0.2552365099181579,1.931,1.5081,0.03980000000000001,0.7624692170601401
chr4,103420486,103424485,ENST00000226574,ENSG00000109320,NFKB1,0.7215739331416653,0.142,0.045168,0.1641000000000001,0.780646667096244
chr4,75308851,75312850,ENST00000395748,ENSG00000109321,AREG,0.5204782153842951,0.845,0.17831,0.0983,0.6501272137211234
chr4,103680152,103684151,ENST00000226578,ENSG00000109323,MANBA,0.5882352941176471,0.943,0.71163,0.037750000000000006,0.6388305335887158
chr4,87513285,87517284,ENST00000513186,ENSG00000109339,MAPK10,0.5773919476377678,1.91,1.2794,0.2246999999999999,0.8995980028165406
chr4,141487960,141491959,ENST00000262999,ENSG00000109424,UCP1,0.45907510840996646,1.774,1.1978,0.07539999999999997,0.8943013208392923
chr4,142140041,142144040,ENST00000262990,ENSG00000109445,ZNF330,0.5305862083355689,0.577,0.2924,0.09212499999999997,0.8768311970407353
chr4,144255915,144259914,ENST00000262995,ENSG00000109458,GAB1,0.7714767539953501,0.415,0.22099,0.17895000000000014,0.9212831856401206
chr4,166129045,166133044,ENST00000514860,ENSG00000109466,KLHL2,0.4326966650196906,0.187,0.059469,0.1277250000000001,0.8759027608019369
chr4,123375881,123379880,ENST00000226730,ENSG00000109471,IL2,0.15793387396438152,0.801,0.16896,0.2303250000000002,0.5405401152181376
chr4,109539812,109543811,ENST00000394668,ENSG00000109475,RPL34,0.42965441738447874,0.555,0.1169,0.09882500000000005,0.7103138522976492
chr4,6269577,6273576,ENST00000226760,ENSG00000109501,WFS1,0.5070014665763011,1.928,1.6152,0.031025000000000004,0.9445669244919698
chr4,7067925,7071924,ENST00000264954,ENSG00000109519,GRPEL1,0.6978605537919188,0.764,0.29569,0.030399999999999993,0.9440567931540456
chr4,110734709,110738708,ENST00000226796,ENSG00000109534,GAR1,0.5496276029791761,0.573,0.22172,0.095975,0.8592567833727286
chr4,170539677,170543676,ENST00000347613,ENSG00000109572,CLCN3,0.6392743134345426,0.221,0.096666,0.15342500000000012,0.7950820764040517
chr4,174087904,174091903,ENST00000265000,ENSG00000109586,GALNT7,0.7894051476333213,0.608,0.39512,0.2235,0.8751718577789752
chr4,24584174,24588173,ENST00000336812,ENSG00000109606,DHX15,0.6682806657290487,0.106,0.022338,0.11685000000000006,0.9475828118597763
chr4,25160065,25164064,ENST00000382103,ENSG00000109618,SEPSECS,0.6286375312064431,0.954,0.61031,0.12402499999999995,0.9112526042509971
chr4,8592387,8596386,ENST00000360986,ENSG00000109625,CPZ,0.3263415323326853,1.967,1.7893,0.033049999999999975,0.7292098919360147
chr4,10021108,10025107,ENST00000264784,ENSG00000109667,SLC2A9,0.2213657072166072,1.143,0.76176,0.015225000000000002,0.8194426028253227
chr4,153455254,153459253,ENST00000281708,ENSG00000109670,FBXW7,0.6563261807174047,0.237,0.10352,0.3205999999999999,0.9690771802114613
chr4,26583538,26587537,ENST00000264866,ENSG00000109680,TBC1D19,0.42953809944101207,0.529,0.33278,0.10010000000000004,0.9716250185889153
chr4,26860463,26864462,ENST00000465503,ENSG00000109689,STIM2,0.8005994231578515,0.269,0.12813,0.24682500000000018,0.7039866432319438
chr4,13544675,13548674,ENST00000382438,ENSG00000109705,NKX3-2,0.7444938475855651,0.652,0.13735,0.13985000000000022,0.6754238987462863
chr4,2934186,2938185,ENST00000329687,ENSG00000109736,MFSD10,0.5646466072339917,1.252,0.8246,0.127825,0.7399772538141427
chr4,157995209,157999208,ENST00000264428,ENSG00000109738,GLRB,0.6174745291756715,0.671,0.38449,0.05099999999999997,0.8026112677383113
chr4,15702573,15706572,ENST00000265016,ENSG00000109743,BST1,0.480729347250377,1.31,0.86285,0.11897500000000003,0.6773100918009647
chr4,160023330,160027329,ENST00000505478,ENSG00000109756,RAPGEF2,0.7420771249468604,0.415,0.087511,0.23209999999999997,0.83524737308025
chr4,3441614,3445613,ENST00000382774,ENSG00000109758,HGFAC,0.2660245384703589,0.837,0.55102,0.019524999999999994,0.5424877759074644
chr4,186315054,186319053,ENST00000505916,ENSG00000109771,LRP2BP,0.7730241236838598,0.958,0.59122,0.08230000000000003,0.9033166339708799
chr4,186345140,186349139,ENST00000264689,ENSG00000109775,UFSP2,0.5880413393061532,0.84,0.52817,0.04427500000000001,0.8900459232736612
chr4,38663817,38667816,ENST00000261438,ENSG00000109787,KLF3,0.8466151617860925,0.423,0.13436,0.34895,0.9155596076436326
chr4,39044659,39048658,ENST00000261425,ENSG00000109790,KLHL5,0.699011720781824,0.662,0.4296,0.10269999999999997,0.9393412163490014
chr4,39527239,39531238,ENST00000316423,ENSG00000109814,UGDH,0.6534218794232438,0.722,0.41379,0.10735000000000003,0.8851764088985687
chr11,20179871,20183870,ENST00000227256,ENSG00000109851,DBX1,0.6741669289461579,0.803,0.35073,0.4538749999999995,0.7019734026810943
chr11,20383289,20387288,ENST00000419348,ENSG00000109854,HTATIP2,0.42378195121318396,1.902,1.4248,0.07164999999999996,0.8789372011655593
chr11,88068956,88072955,ENST00000227266,ENSG00000109861,CTSC,0.5199770999984243,1.05,0.67135,0.04797499999999997,0.6308051647281386
chr11,31529297,31533296,ENST00000350638,ENSG00000109911,ELP4,0.5348487380912585,1.06,0.66649,0.13740000000000024,0.8677464277206355
chr11,116656767,116660766,ENST00000227322,ENSG00000109917,ZNF259,0.3462184292069867,0.929,0.61934,0.15117500000000003,0.8171030370046658
chr11,47662176,47666175,ENST00000302503,ENSG00000109919,MTCH2,0.6316198620153533,0.605,0.32236,0.13307500000000005,0.9086615098714599
chr11,47786854,47790853,ENST00000263773,ENSG00000109920,FNBP4,0.7100255609201931,0.146,0.056397,0.12127500000000002,0.8293847357601932
chr11,121161162,121165161,ENST00000264027,ENSG00000109929,SC5D,0.6011028931343596,0.958,0.48536,0.04694999999999999,0.8772815847374211
chr11,122931044,122935043,ENST00000534624,ENSG00000109971,HSPA8,0.6377137009160929,0.204,0.042932,0.164625,0.9248576224960832
chr11,57103991,57107990,ENST00000263314,ENSG00000109991,P2RX3,0.228298157393556,0.934,0.58774,0.11705000000000004,0.8573836401507081
chr11,123984069,123988068,ENST00000456829,ENSG00000110002,VWA5A,0.23895814249870564,1.418,1.089,0.016925,0.5070712754661096
chr11,63995750,63999749,ENST00000321685,ENSG00000110011,DNAJC4,0.42669580886483566,1.713,1.1231,0.14287500000000006,0.5643321676316219
chr11,124541778,124545777,ENST00000263593,ENSG00000110013,SIAE,0.5304992087469429,1.133,0.78001,0.1459250000000002,0.6817731676528332
chr11,64792880,64796879,ENST00000377244,ENSG00000110025,SNX15,0.4931232103564162,1.052,0.63528,0.28474999999999995,0.7581942128684149
chr11,58343640,58347639,ENST00000528954,ENSG00000110031,LPXN,0.7192739736584256,0.932,0.56308,0.28400000000000003,0.8573063748085845
chr11,64682721,64686720,ENST00000377264,ENSG00000110046,ATG2A,0.3899982265166855,0.35,0.24534,0.14472500000000002,0.7492960471126437
chr11,64644192,64648191,ENST00000320631,ENSG00000110047,EHD1,0.5356144206306073,0.305,0.064218,0.22107500000000013,0.6556444268345335
chr11,59381618,59385617,ENST00000263847,ENSG00000110048,OSBP,0.6413962367057541,0.263,0.13343,0.1952250000000001,0.8613493297116279
chr11,67769594,67773593,ENST00000227471,ENSG00000110057,UNC93B1,0.518000518000518,0.467,0.22217,0.09755000000000005,0.8300837283385353
chr11,125771117,125775116,ENST00000227474,ENSG00000110060,PUS3,0.6513475530386712,1.078,0.69983,0.08812500000000002,0.808197542746329
chr11,126171647,126175646,ENST00000263579,ENSG00000110063,DCPS,0.612908786470845,1.276,0.78777,0.07599999999999997,0.6818187909764001
chr11,67978883,67982882,ENST00000304363,ENSG00000110066,SUV420H1,0.8585364832199306,0.077,0,0.126975,0.7480415467713867
chr11,126137028,126141027,ENST00000263578,ENSG00000110074,FOXRED1,0.5165528972362402,1.195,0.84377,0.2155750000000003,0.7018716839478175
chr11,68226238,68230237,ENST00000393801,ENSG00000110075,PPP6R3,0.6983976386253427,0.256,0.13644,0.1936250000000001,0.9142996989266011
chr11,64488661,64492660,ENST00000265459,ENSG00000110076,NRXN2,0.36263996481851085,0.262,0.15012,0.2184500000000001,0.7758480595321047
